OrderID,CustomerID,ProductID,OrderDate,Quantity,Price,Region
3761,4935,166,2024-10-22,2,827.7,APAC
3762,2431,373,2025-09-10,4,109.74,US
3763,1503,125,2023-01-18,2,1319.08,EU
3764,3302,167,2025-01-03,4,1147.67,APAC
3765,3711,818,2024-09-07,3,1415.23,US
3766,157,577,2024-02-29,2,1202.83,APAC
3767,1254,2,2025-08-13,3,292.99,APAC
3768,4861,573,2023-05-12,5,682.15,US
3769,3720,106,2024-01-16,2,908.59,EU
3770,4986,793,2023-02-01,4,1030.88,US
3771,451,988,2025-03-26,2,715.64,LATAM
3772,1547,259,2024-09-13,1,1038.83,US
3773,382,725,2024-06-12,5,892.31,US
3774,3217,581,2023-12-14,3,1226.77,LATAM
3775,1916,640,2024-09-20,3,475.4,APAC
3776,3702,684,2023-03-24,2,795.38,LATAM
3777,1765,937,2024-04-23,5,880.43,LATAM
3778,2547,976,2024-07-07,4,486.12,LATAM
3779,1444,926,2023-12-13,3,1366.22,LATAM
3780,4441,857,2024-10-07,2,1994.72,US
3781,1912,119,2024-05-18,2,513.99,US
3782,987,896,2023-06-06,4,1015.88,EU
3783,934,782,2023-06-30,4,409.64,LATAM
3784,3172,372,2024-08-03,3,821.21,APAC
3785,568,670,2023-07-26,3,117.2,LATAM
3786,3754,434,2022-12-26,3,147.26,EU
3787,4069,566,2024-09-23,2,1669.95,LATAM
3788,3441,218,2024-09-30,4,446.04,EU
3789,998,81,2023-08-14,3,973.18,LATAM
3790,4395,853,2024-01-31,1,794.1,US
3791,1220,604,2023-08-15,3,1527.43,US
3792,4628,184,2025-04-19,4,1069.8,LATAM
3793,33,380,2025-03-04,3,1059.69,US
3794,3117,215,2024-02-03,4,1213.34,APAC
3795,1546,970,2024-01-09,1,610.65,US
3796,4718,276,2022-10-19,1,731.73,US
3797,1757,961,2024-08-27,4,574.47,LATAM
3798,2101,931,2022-10-28,5,1722.78,EU
3799,2449,349,2025-09-17,4,1369.8,US
3800,3538,191,2024-08-06,5,457.1,US
3801,2573,386,2024-08-23,4,1364.12,APAC
3802,441,63,2023-01-25,4,1181.3,US
3803,258,698,2024-09-28,3,1593.36,US
3804,628,712,2025-03-28,3,750.12,EU
3805,4104,536,2024-05-19,1,136.32,LATAM
3806,1443,328,2023-11-08,2,396.41,APAC
3807,133,994,2023-07-11,5,720.49,LATAM
3808,3439,284,2025-01-12,4,1044.39,EU
3809,3904,165,2022-11-28,5,290.62,US
3810,2949,526,2023-06-12,4,1482.05,EU
3811,1904,375,2025-01-26,1,1821.79,APAC
3812,554,714,2025-08-24,3,1240.26,LATAM
3813,4924,189,2025-05-25,2,1542.63,US
3814,4860,564,2022-11-21,4,473.44,LATAM
3815,1828,813,2023-01-04,2,209.29,EU
3816,4401,282,2025-01-24,4,1512.25,US
3817,762,151,2024-11-19,3,1898.38,EU
3818,794,42,2024-02-04,3,900.94,US
3819,447,872,2024-11-09,2,324.94,EU
3820,1071,689,2023-08-23,5,742.88,EU
3821,3037,440,2023-05-23,2,1513.07,LATAM
3822,1415,650,2023-09-15,2,1907.22,APAC
3823,822,96,2025-08-20,4,418.17,APAC
3824,2805,400,2025-09-05,4,882.77,APAC
3825,1162,942,2024-12-06,1,1076.22,EU
3826,3123,155,2023-12-27,2,222.99,US
3827,2647,541,2025-07-22,4,429.11,LATAM
3828,4118,124,2025-06-29,4,1824.89,US
3829,4294,510,2025-01-29,1,1955.06,LATAM
3830,3220,40,2025-08-22,2,1179.66,US
3831,235,659,2024-12-14,3,883.16,LATAM
3832,4049,829,2025-09-01,3,1098.39,EU
3833,1412,973,2024-04-08,1,77.48,APAC
3834,2106,517,2025-06-12,1,1438.39,EU
3835,2710,755,2022-12-21,3,946.02,LATAM
3836,2412,580,2023-09-04,4,397.1,EU
3837,4629,750,2025-07-27,4,1679.64,APAC
3838,1580,736,2025-03-13,3,1526.97,US
3839,4706,726,2024-10-22,1,1010.79,LATAM
3840,1496,584,2024-12-27,2,214.49,APAC
3841,2920,339,2024-01-08,1,1333.54,US
3842,573,796,2024-12-19,3,1113.48,LATAM
3843,946,880,2023-10-25,3,711.97,EU
3844,1096,326,2024-02-15,5,1756.74,APAC
3845,2602,446,2025-02-02,5,559.69,US
3846,3836,286,2024-12-19,2,1263.76,US
3847,4705,681,2023-05-04,5,703.74,LATAM
3848,2786,988,2025-03-03,4,715.64,APAC
3849,4861,299,2024-06-01,5,1512.6,APAC
3850,1413,399,2024-12-30,3,583.71,EU
3851,3974,87,2025-04-14,4,417.46,EU
3852,4176,807,2023-07-27,5,1822.18,APAC
3853,3355,609,2025-02-01,4,868.13,EU
3854,2726,397,2023-03-05,2,1114.2,US
3855,2000,845,2024-06-20,2,855.29,EU
3856,3238,484,2024-04-07,5,577.22,APAC
3857,379,958,2023-07-16,4,744.08,EU
3858,4922,3,2023-09-11,3,818.04,APAC
3859,3900,402,2023-04-29,3,1142.6,LATAM
3860,446,516,2025-02-07,1,726.57,APAC
3861,3309,367,2023-07-30,4,60.68,LATAM
3862,108,241,2025-01-11,4,1076.03,EU
3863,435,705,2023-02-16,1,1331.67,LATAM
3864,438,856,2024-12-29,3,1967.18,US
3865,4316,630,2022-11-17,3,334.61,US
3866,1452,231,2024-07-11,2,1786.99,US
3867,113,103,2024-08-29,5,653.14,LATAM
3868,3336,159,2023-09-22,3,386.1,EU
3869,2246,120,2023-11-12,1,1025.03,US
3870,2261,410,2025-03-10,2,1499.63,APAC
3871,2630,651,2024-10-23,5,1209.93,EU
3872,4232,583,2023-11-12,1,1890.15,US
3873,3169,605,2024-04-22,1,745.68,EU
3874,4280,770,2023-04-17,1,1218.88,US
3875,4038,69,2025-04-27,5,1849.55,US
3876,4939,433,2023-11-02,4,222.1,EU
3877,3420,529,2023-11-08,5,1724.93,APAC
3878,2852,435,2025-05-05,3,691.82,LATAM
3879,2615,57,2022-11-28,4,913.3,LATAM
3880,883,98,2023-11-21,2,452.5,LATAM
3881,2878,349,2022-12-16,2,1369.8,US
3882,2885,723,2024-01-16,1,1992.56,LATAM
3883,3056,177,2024-05-04,4,1902.14,EU
3884,1572,32,2024-11-08,1,1699.09,LATAM
3885,3740,178,2023-10-31,3,786.13,EU
3886,2662,270,2024-12-17,3,1324.02,LATAM
3887,2943,794,2025-06-18,2,886.88,LATAM
3888,811,576,2024-07-24,3,1325.81,US
3889,4689,158,2022-11-19,4,1134.42,US
3890,381,210,2023-11-23,3,969.37,APAC
3891,3560,98,2023-04-11,2,452.5,APAC
3892,4787,366,2024-07-24,1,1962.27,EU
3893,452,691,2022-11-24,5,145.48,APAC
3894,2978,326,2025-08-01,1,1756.74,LATAM
3895,2896,246,2025-08-27,4,1393.52,LATAM
3896,273,385,2024-07-30,4,581.82,APAC
3897,1310,664,2023-08-13,4,382.16,LATAM
3898,2820,719,2025-05-18,3,1269.87,EU
3899,857,131,2024-07-18,2,1693.64,APAC
3900,92,151,2022-11-07,1,1898.38,EU
3901,4429,90,2022-11-12,4,1982.98,APAC
3902,2431,488,2025-05-30,3,726.86,APAC
3903,1299,974,2024-03-13,3,1565.74,US
3904,2616,212,2022-10-25,1,701.18,US
3905,2949,54,2024-04-06,1,291.86,APAC
3906,681,790,2024-02-12,2,972.43,US
3907,4433,438,2024-07-23,3,1924.64,EU
3908,1665,215,2024-11-21,3,1213.34,US
3909,2466,309,2023-02-20,4,968.09,LATAM
3910,2023,198,2023-02-28,4,1220.13,LATAM
3911,1030,832,2024-12-22,2,119.05,APAC
3912,2036,841,2022-11-19,2,613.47,LATAM
3913,4369,934,2024-04-26,3,1924.06,US
3914,4523,103,2024-05-04,4,653.14,LATAM
3915,2522,838,2023-05-10,3,1940.75,EU
3916,701,919,2022-10-24,3,551.17,US
3917,2468,16,2022-12-21,5,95.16,US
3918,1883,728,2023-02-10,2,1852.18,US
3919,1148,585,2023-04-23,5,563.45,LATAM
3920,1396,283,2023-01-08,1,914.22,US
3921,4171,426,2025-06-14,5,1163.38,US
3922,1531,530,2024-10-04,2,92.87,EU
3923,3882,701,2023-11-15,1,1050.45,APAC
3924,927,876,2024-08-24,4,1149.19,EU
3925,3510,634,2025-01-30,4,1125.07,APAC
3926,719,627,2025-06-14,3,1830.87,LATAM
3927,2058,862,2024-03-12,4,951.24,LATAM
3928,2238,353,2023-08-18,3,1938.54,LATAM
3929,4617,173,2023-10-06,4,394.43,LATAM
3930,368,88,2025-05-03,5,189.98,LATAM
3931,4835,129,2025-04-11,1,1148.45,LATAM
3932,1297,480,2023-08-14,2,800.67,LATAM
3933,79,691,2023-06-27,1,145.48,APAC
3934,3297,441,2023-04-03,2,586.14,LATAM
3935,882,572,2025-05-18,4,608.34,APAC
3936,754,711,2024-10-02,3,1044.3,EU
3937,1217,773,2023-03-09,5,1542.41,EU
3938,2140,190,2025-05-05,4,857.97,US
3939,1538,521,2025-09-08,1,360.97,EU
3940,3574,692,2024-01-23,2,651.99,LATAM
3941,1832,136,2024-11-03,3,1332.0,APAC
3942,988,731,2024-05-01,2,937.66,LATAM
3943,4034,260,2025-08-21,4,1319.6,APAC
3944,3306,36,2024-08-26,5,1432.98,APAC
3945,1842,679,2023-11-22,1,625.44,LATAM
3946,1562,580,2023-03-26,3,397.1,LATAM
3947,1814,232,2024-01-13,4,1137.71,US
3948,2234,780,2025-06-17,5,389.08,US
3949,730,569,2023-01-13,2,1026.3,EU
3950,2365,104,2025-01-11,4,1111.94,APAC
3951,3181,335,2025-03-10,5,1713.76,LATAM
3952,3594,103,2023-12-17,4,653.14,LATAM
3953,1003,438,2023-10-05,3,1924.64,US
3954,3932,794,2024-08-08,4,886.88,LATAM
3955,2950,123,2023-01-30,2,1475.01,US
3956,1267,955,2022-12-30,5,1642.6,LATAM
3957,265,82,2022-12-22,2,359.75,LATAM
3958,4845,878,2025-01-08,5,736.0,LATAM
3959,4811,849,2025-04-10,4,809.02,EU
3960,2601,107,2023-06-18,4,925.05,LATAM
3961,948,248,2023-02-24,4,1910.94,LATAM
3962,3152,419,2025-08-02,2,1109.05,LATAM
3963,33,716,2023-08-22,2,1551.28,EU
3964,2614,201,2023-03-05,1,1807.31,US
3965,3845,18,2024-05-05,5,1892.69,APAC
3966,697,35,2023-08-27,2,517.21,US
3967,74,454,2023-06-23,1,48.67,APAC
3968,1987,566,2022-11-17,3,1669.95,LATAM
3969,181,1000,2024-03-07,3,1914.72,APAC
3970,4982,320,2023-11-10,3,1418.25,EU
3971,4478,476,2023-09-29,4,374.42,LATAM
3972,120,182,2023-06-12,4,1685.11,EU
3973,324,768,2025-02-07,3,454.9,LATAM
3974,3782,96,2025-07-03,2,418.17,APAC
3975,3846,580,2025-01-13,5,397.1,APAC
3976,1796,754,2024-07-05,3,1028.96,LATAM
3977,4207,447,2022-11-12,5,665.04,EU
3978,4474,823,2024-02-07,3,337.36,US
3979,2347,550,2023-05-03,1,1202.45,LATAM
3980,1781,724,2023-02-23,5,1223.5,US
3981,4013,908,2023-03-22,1,574.76,APAC
3982,371,189,2024-04-09,1,1542.63,LATAM
3983,424,701,2022-12-22,3,1050.45,LATAM
3984,4370,744,2025-01-05,4,940.2,US
3985,3421,729,2025-05-21,4,1494.82,LATAM
3986,2512,810,2023-11-22,3,1305.89,APAC
3987,3028,999,2023-05-01,2,1372.48,LATAM
3988,3612,863,2025-03-01,2,1492.87,APAC
3989,984,49,2025-02-13,4,1782.82,US
3990,3941,687,2025-08-10,5,1460.96,APAC
3991,3029,336,2023-08-29,1,565.22,EU
3992,3854,666,2025-01-21,2,58.64,EU
3993,3124,201,2025-02-26,5,1807.31,US
3994,1354,946,2024-07-28,1,1402.68,EU
3995,2260,197,2022-10-03,5,989.0,LATAM
3996,4466,395,2024-07-22,2,545.21,US
3997,4595,460,2022-12-22,5,1498.22,APAC
3998,1054,271,2023-10-05,1,902.29,EU
3999,603,964,2024-09-02,1,1365.61,LATAM
4000,4580,999,2025-06-03,4,1372.48,EU
4001,4994,883,2023-02-20,5,806.8,LATAM
4002,400,642,2022-11-07,5,227.39,APAC
4003,4491,863,2023-02-15,3,1492.87,APAC
4004,2807,595,2025-04-16,3,847.84,LATAM
4005,1795,339,2024-05-06,1,1333.54,EU
4006,972,415,2025-03-07,2,568.37,APAC
4007,4747,160,2024-03-21,5,1367.76,EU
4008,2943,519,2023-12-18,4,860.49,EU
4009,373,181,2024-10-27,2,1618.56,LATAM
4010,1052,796,2023-06-26,4,1113.48,US
4011,3372,396,2025-08-19,4,941.94,EU
4012,3124,684,2023-07-05,2,795.38,EU
4013,3259,366,2024-09-27,1,1962.27,APAC
4014,647,626,2024-02-14,4,1308.61,LATAM
4015,4918,443,2025-03-08,4,10.82,EU
4016,3632,406,2025-05-31,3,1678.83,US
4017,4970,883,2025-07-11,4,806.8,EU
4018,1177,893,2024-05-03,3,1974.9,EU
4019,3350,124,2023-07-09,1,1824.89,LATAM
4020,4928,818,2024-08-25,1,1415.23,EU
4021,4503,14,2023-04-27,4,1633.75,LATAM
4022,4235,843,2025-08-25,2,1026.93,APAC
4023,3152,656,2024-02-07,1,1478.35,APAC
4024,2544,748,2024-11-20,4,634.95,US
4025,139,790,2022-12-06,4,972.43,LATAM
4026,3511,246,2024-09-23,2,1393.52,US
4027,4157,681,2023-07-12,5,703.74,US
4028,1202,642,2024-11-25,3,227.39,APAC
4029,4640,179,2024-01-21,3,1323.03,EU
4030,1282,296,2024-11-27,1,694.84,EU
4031,975,776,2025-07-09,2,1781.82,EU
4032,3557,459,2023-08-07,5,1219.51,US
4033,1709,553,2024-10-14,2,743.79,EU
4034,4162,477,2024-05-15,2,1587.77,EU
4035,4895,254,2025-07-13,2,524.07,LATAM
4036,90,493,2022-11-10,5,1315.05,LATAM
4037,2036,933,2025-08-18,5,1452.2,APAC
4038,1817,542,2024-10-28,2,1852.2,EU
4039,4058,995,2024-07-19,2,705.74,US
4040,4384,677,2025-08-05,2,1604.89,US
4041,218,529,2024-12-18,2,1724.93,LATAM
4042,2417,496,2023-01-12,4,1655.3,US
4043,2683,488,2025-07-28,5,726.86,US
4044,2471,760,2025-09-14,2,1609.21,US
4045,520,351,2023-07-05,2,221.64,APAC
4046,2197,65,2024-10-25,3,526.62,APAC
4047,601,770,2024-04-16,5,1218.88,EU
4048,2732,697,2023-12-15,5,1092.11,EU
4049,2269,515,2023-10-01,3,976.36,LATAM
4050,780,111,2024-07-29,3,425.74,US
4051,3418,350,2024-11-20,5,283.61,APAC
4052,3472,365,2024-01-03,4,1364.17,US
4053,587,178,2024-04-03,4,786.13,EU
4054,4855,847,2023-09-06,5,547.31,LATAM
4055,882,192,2023-07-24,5,394.36,APAC
4056,1410,760,2023-09-26,5,1609.21,LATAM
4057,275,485,2023-07-26,5,1610.13,LATAM
4058,3241,455,2023-08-17,5,1880.86,APAC
4059,2756,647,2024-09-18,1,1293.53,APAC
4060,3683,30,2024-08-02,3,1515.45,LATAM
4061,3988,381,2025-03-15,2,1633.47,LATAM
4062,2572,360,2025-07-05,3,372.73,LATAM
4063,512,975,2024-01-27,4,1419.91,APAC
4064,4867,813,2024-09-07,1,209.29,LATAM
4065,3224,967,2023-01-30,2,728.54,EU
4066,1037,35,2025-04-02,2,517.21,APAC
4067,3743,163,2024-04-17,5,571.32,US
4068,2765,83,2025-04-15,4,617.31,EU
4069,3819,961,2025-06-30,2,574.47,US
4070,2097,704,2023-06-24,4,561.43,LATAM
4071,4220,838,2023-05-13,3,1940.75,EU
4072,423,751,2024-07-30,3,1395.18,APAC
4073,1271,94,2022-11-23,4,350.37,EU
4074,2442,612,2025-01-09,4,972.1,LATAM
4075,4281,779,2023-06-04,2,1943.8,APAC
4076,3474,427,2023-11-17,5,1113.88,LATAM
4077,2106,672,2023-05-10,3,539.13,US
4078,2183,668,2025-01-23,1,952.94,EU
4079,3606,373,2025-04-05,2,109.74,APAC
4080,2456,417,2023-11-09,4,1707.93,APAC
4081,2299,79,2024-10-09,4,1625.21,EU
4082,2580,835,2024-11-23,1,1873.1,APAC
4083,3946,449,2024-04-03,2,968.81,EU
4084,2631,659,2025-02-03,1,883.16,EU
4085,4165,610,2023-11-20,4,664.93,APAC
4086,2978,876,2024-04-02,2,1149.19,EU
4087,3795,14,2022-12-17,2,1633.75,APAC
4088,4457,476,2023-01-16,2,374.42,LATAM
4089,4899,101,2024-02-16,4,107.27,LATAM
4090,2536,885,2023-10-10,5,384.25,EU
4091,953,779,2024-05-17,2,1943.8,US
4092,4184,676,2024-01-13,2,862.79,APAC
4093,3478,84,2023-04-06,4,1111.43,US
4094,4725,65,2023-11-23,1,526.62,APAC
4095,1347,423,2025-06-16,2,1401.4,US
4096,2176,59,2025-05-09,3,1987.8,EU
4097,2652,13,2022-10-09,2,564.67,US
4098,2264,425,2023-01-20,3,281.83,EU
4099,4386,53,2025-04-28,3,241.84,APAC
4100,2581,291,2025-03-14,4,185.23,APAC
4101,1797,379,2023-03-02,2,629.42,US
4102,4248,200,2024-10-14,1,1002.06,APAC
4103,4300,807,2024-08-07,3,1822.18,EU
4104,65,997,2023-04-21,2,611.38,LATAM
4105,226,421,2025-03-11,1,944.65,APAC
4106,1629,30,2024-12-30,4,1515.45,EU
4107,3824,985,2023-03-21,2,1490.66,LATAM
4108,4966,289,2025-07-04,4,258.37,EU
4109,2457,235,2024-10-05,2,1403.95,LATAM
4110,2766,488,2022-10-31,2,726.86,APAC
4111,2119,694,2022-12-11,4,1200.18,EU
4112,98,197,2024-02-18,2,989.0,US
4113,2552,535,2025-09-19,5,1085.2,LATAM
4114,3554,87,2023-04-26,5,417.46,EU
4115,1428,994,2024-07-15,1,720.49,APAC
4116,4517,701,2023-11-15,5,1050.45,APAC
4117,1397,928,2023-07-31,2,135.92,EU
4118,1398,839,2023-03-14,3,1199.42,LATAM
4119,2112,709,2024-12-09,1,1619.97,US
4120,517,252,2024-03-12,5,1738.49,US
4121,1072,984,2024-03-08,5,1639.73,EU
4122,1755,540,2025-03-23,2,976.71,US
4123,4808,237,2025-01-14,1,157.0,LATAM
4124,1765,7,2023-04-16,1,703.33,APAC
4125,1314,179,2024-04-17,4,1323.03,APAC
4126,186,314,2023-06-10,2,1999.24,US
4127,2089,6,2024-02-01,2,337.23,EU
4128,716,938,2023-10-19,5,17.16,LATAM
4129,4030,101,2023-07-10,4,107.27,EU
4130,3197,851,2022-10-08,1,168.22,APAC
4131,2193,109,2024-08-03,3,1390.7,US
4132,847,490,2025-02-08,4,1179.03,US
4133,3890,382,2025-05-25,2,1602.47,EU
4134,742,363,2025-05-22,1,521.75,EU
4135,1657,843,2023-11-14,3,1026.93,US
4136,2723,575,2025-09-04,4,154.14,EU
4137,3269,915,2024-04-09,5,536.01,US
4138,4782,418,2023-03-14,5,1607.64,EU
4139,2411,17,2024-07-01,5,1936.54,US
4140,4191,235,2024-06-24,4,1403.95,US
4141,2164,644,2023-03-18,5,1729.75,US
4142,746,213,2025-03-19,1,1678.3,LATAM
4143,4844,277,2025-08-02,3,1956.35,APAC
4144,1599,766,2023-11-29,2,1742.61,US
4145,2312,487,2023-11-01,1,1637.45,LATAM
4146,4478,156,2022-11-22,4,1501.66,LATAM
4147,4621,806,2024-11-20,1,1883.6,LATAM
4148,2673,44,2023-02-04,2,620.28,US
4149,4084,58,2025-08-22,2,1288.6,LATAM
4150,745,88,2023-12-09,3,189.98,LATAM
4151,3108,692,2025-06-29,5,651.99,US
4152,4131,507,2023-03-25,2,134.03,LATAM
4153,1161,636,2023-05-21,2,1031.66,EU
4154,2349,682,2024-10-04,5,1929.94,US
4155,4285,95,2023-10-01,3,1580.77,US
4156,1198,785,2023-05-06,1,1282.37,LATAM
4157,1602,276,2025-01-13,5,731.73,APAC
4158,433,675,2022-12-21,5,696.76,LATAM
4159,3441,637,2025-01-12,5,1660.47,EU
4160,2227,283,2023-01-14,4,914.22,APAC
4161,4421,459,2024-03-27,4,1219.51,APAC
4162,4867,757,2023-10-02,3,393.88,US
4163,868,826,2023-10-19,5,1419.25,APAC
4164,3343,800,2024-02-25,1,1095.94,EU
4165,4323,908,2025-09-30,5,574.76,US
4166,3751,925,2024-05-19,4,1394.81,APAC
4167,4940,549,2025-04-18,5,327.74,US
4168,3938,373,2024-07-10,3,109.74,LATAM
4169,1510,218,2025-07-18,3,446.04,EU
4170,3789,582,2022-11-16,4,1339.02,LATAM
4171,2209,626,2024-01-09,4,1308.61,EU
4172,4571,222,2022-11-18,2,88.7,EU
4173,2875,602,2023-04-27,1,1845.16,LATAM
4174,3447,450,2024-09-13,5,1359.35,LATAM
4175,2039,270,2024-04-27,1,1324.02,LATAM
4176,4111,439,2022-12-30,2,1296.5,EU
4177,3603,705,2024-12-02,1,1331.67,APAC
4178,2378,257,2024-08-11,4,1321.89,EU
4179,4652,146,2023-09-05,5,481.52,US
4180,2484,590,2023-11-15,2,1886.0,LATAM
4181,4057,966,2022-11-09,5,1838.02,US
4182,1640,93,2023-08-14,1,49.96,APAC
4183,4084,461,2023-03-27,3,176.94,EU
4184,494,501,2025-04-03,5,238.32,US
4185,2070,657,2024-06-23,1,1576.14,APAC
4186,2580,819,2024-11-20,2,319.1,LATAM
4187,2186,68,2025-06-28,2,557.1,LATAM
4188,2403,666,2023-10-21,1,58.64,US
4189,1755,240,2024-08-11,3,1473.51,US
4190,1985,78,2022-11-07,5,185.89,APAC
4191,4566,27,2025-03-25,2,1551.36,LATAM
4192,2086,316,2024-05-25,1,1969.38,EU
4193,4860,409,2025-01-13,4,1387.15,APAC
4194,3974,339,2023-08-05,2,1333.54,US
4195,656,122,2025-06-17,1,135.39,EU
4196,279,537,2024-06-08,2,544.52,EU
4197,4552,639,2023-01-03,5,816.38,EU
4198,3916,711,2025-01-28,2,1044.3,APAC
4199,1623,769,2022-11-30,1,705.13,EU
4200,2402,305,2022-12-19,3,511.08,LATAM
4201,3439,83,2023-07-07,3,617.31,LATAM
4202,2568,964,2023-10-05,5,1365.61,APAC
4203,4163,863,2024-02-02,1,1492.87,US
4204,1014,902,2024-10-14,4,153.15,LATAM
4205,3773,252,2022-11-07,2,1738.49,US
4206,840,859,2023-01-16,2,193.76,EU
4207,2827,116,2023-05-31,4,114.79,APAC
4208,3034,287,2024-05-12,5,1863.71,LATAM
4209,4363,255,2024-12-14,2,1960.91,US
4210,1617,459,2024-12-08,2,1219.51,EU
4211,4517,271,2025-01-17,1,902.29,EU
4212,2763,754,2024-03-30,1,1028.96,LATAM
4213,4759,184,2024-06-16,1,1069.8,EU
4214,1540,883,2025-04-09,3,806.8,LATAM
4215,1407,439,2023-04-29,1,1296.5,EU
4216,3137,604,2024-12-23,5,1527.43,US
4217,266,551,2022-10-07,1,1641.03,APAC
4218,4741,417,2024-02-22,4,1707.93,LATAM
4219,367,375,2024-08-06,2,1821.79,EU
4220,2445,6,2022-11-15,1,337.23,EU
4221,724,731,2024-08-09,2,937.66,US
4222,1900,683,2024-08-02,3,1357.33,US
4223,1522,259,2024-06-29,5,1038.83,LATAM
4224,205,886,2025-05-28,4,1521.32,LATAM
4225,4506,531,2023-03-26,1,585.43,LATAM
4226,2004,91,2024-07-19,1,1247.35,APAC
4227,1065,5,2023-07-29,3,1413.67,EU
4228,1222,935,2023-06-07,4,197.48,US
4229,4822,547,2023-06-22,2,610.26,EU
4230,875,312,2024-05-09,1,970.86,US
4231,3787,889,2023-06-07,4,1045.12,US
4232,4536,766,2025-06-30,2,1742.61,US
4233,1825,534,2023-01-28,1,871.94,APAC
4234,653,282,2023-11-16,4,1512.25,US
4235,1759,375,2024-05-26,5,1821.79,US
4236,752,281,2025-04-25,5,1196.63,LATAM
4237,423,966,2024-08-18,3,1838.02,EU
4238,2024,455,2022-10-10,5,1880.86,LATAM
4239,3633,433,2023-09-07,1,222.1,LATAM
4240,734,994,2022-12-11,3,720.49,EU
4241,2011,769,2025-06-06,5,705.13,APAC
4242,528,30,2024-11-25,5,1515.45,LATAM
4243,2799,579,2024-12-18,2,941.94,LATAM
4244,1362,363,2024-01-29,1,521.75,LATAM
4245,1347,264,2024-01-23,1,1318.78,US
4246,2245,620,2023-12-20,1,1949.83,US
4247,968,980,2024-02-03,3,363.15,APAC
4248,926,37,2022-12-29,1,1384.63,US
4249,3781,299,2024-11-16,3,1512.6,US
4250,3605,196,2024-08-24,5,1461.12,LATAM
4251,4421,16,2024-10-05,4,95.16,EU
4252,2790,170,2025-06-09,1,791.66,APAC
4253,1158,506,2024-07-05,1,615.45,APAC
4254,558,13,2024-06-28,1,564.67,APAC
4255,1457,881,2022-11-18,2,1132.18,APAC
4256,3960,503,2023-03-16,4,1406.52,US
4257,3668,902,2024-07-17,5,153.15,US
4258,1132,495,2022-11-22,1,1040.22,LATAM
4259,4546,573,2023-04-25,3,682.15,US
4260,2211,231,2024-09-20,1,1786.99,LATAM
4261,678,575,2023-06-14,4,154.14,EU
4262,2078,748,2022-12-17,1,634.95,US
4263,807,831,2025-02-03,3,1838.3,EU
4264,4187,324,2024-06-24,2,166.68,APAC
4265,3826,229,2023-09-03,1,829.14,LATAM
4266,2929,797,2023-08-07,3,1871.12,LATAM
4267,936,87,2024-09-22,5,417.46,EU
4268,4480,521,2024-02-11,2,360.97,LATAM
4269,2139,740,2025-02-18,2,1559.48,LATAM
4270,3737,5,2023-03-21,3,1413.67,APAC
4271,3130,585,2025-03-15,3,563.45,LATAM
4272,733,905,2024-07-21,2,1944.96,LATAM
4273,484,158,2024-05-10,3,1134.42,EU
4274,73,135,2024-09-16,4,1709.7,US
4275,1513,300,2023-04-20,1,858.55,EU
4276,1140,602,2025-07-16,2,1845.16,LATAM
4277,1813,714,2025-01-12,4,1240.26,APAC
4278,2027,757,2024-09-15,4,393.88,APAC
4279,4619,514,2024-03-29,2,59.86,APAC
4280,1762,33,2024-10-22,3,1648.93,US
4281,3408,371,2025-09-17,2,252.57,APAC
4282,565,957,2023-10-25,4,319.47,EU
4283,3209,23,2023-03-10,5,1197.25,US
4284,609,330,2025-08-19,5,378.78,EU
4285,1314,33,2023-06-06,4,1648.93,APAC
4286,49,389,2025-01-02,3,1118.89,EU
4287,2136,9,2023-08-09,3,832.07,APAC
4288,4472,835,2023-06-02,3,1873.1,US
4289,4490,872,2025-04-12,3,324.94,LATAM
4290,4652,896,2022-12-09,4,1015.88,EU
4291,1941,904,2025-01-12,2,891.94,EU
4292,40,20,2025-02-09,3,110.16,APAC
4293,4819,945,2024-12-27,4,1903.0,US
4294,895,214,2024-09-13,1,239.4,APAC
4295,2779,634,2025-08-03,5,1125.07,EU
4296,3749,223,2024-01-17,5,965.98,APAC
4297,4273,566,2023-11-16,3,1669.95,APAC
4298,853,570,2023-05-07,1,1259.18,US
4299,674,66,2023-06-09,2,1603.45,US
4300,2275,600,2025-04-30,3,850.76,EU
4301,4013,884,2024-05-29,1,1170.71,US
4302,2711,790,2025-01-14,4,972.43,LATAM
4303,2183,659,2024-02-18,2,883.16,LATAM
4304,3971,470,2023-05-26,4,1878.44,APAC
4305,4523,833,2024-09-27,3,474.1,EU
4306,4255,177,2023-09-29,1,1902.14,US
4307,4660,426,2024-09-22,1,1163.38,APAC
4308,954,578,2024-10-04,2,761.06,APAC
4309,112,378,2025-04-19,2,868.43,APAC
4310,2512,301,2024-12-22,4,1725.56,EU
4311,2362,614,2024-03-24,1,1523.31,EU
4312,942,939,2025-07-20,1,414.02,EU
4313,3593,78,2025-05-31,3,185.89,APAC
4314,2872,845,2024-08-19,1,855.29,APAC
4315,1653,274,2024-04-15,5,1634.24,EU
4316,2171,54,2022-10-07,3,291.86,APAC
4317,3741,190,2025-03-18,1,857.97,EU
4318,3279,569,2023-08-27,2,1026.3,EU
4319,2953,789,2023-03-01,4,360.23,US
4320,3034,606,2022-12-05,4,79.39,EU
4321,247,475,2024-03-06,2,1650.94,US
4322,3055,565,2023-10-05,4,1332.25,LATAM
